"source_row","record_key","cruise","station","survey","date","event","depth_id","bottle","depth_m","longitude","latitude","NO3_NO2_uM","H2PO4_uM","SiO2_uM","x_temperature","x_salinity","consensus_outlier","c","c0","y","u_raw_std","u_log_std"
3138,"ECOHAB_3|3693","ECOHAB_3","LBC04","Survey_1",20040915,"CTD098",3693,8,0,-125.63,48.54,7.4,0.57,27.7,12.52,32.26,FALSE,3,2,7.4,-0.780979591374585,-0.555730383145118
3139,"ECOHAB_3|3694","ECOHAB_3","LBC04","Survey_1",20040915,"CTD098",3694,7,5,-125.63,48.54,8.3,0.63,28.3,12.27,32.29,FALSE,3,2,8.3,-0.686492851877041,-0.417872588240219
3140,"ECOHAB_3|3695","ECOHAB_3","LBC04","Survey_1",20040915,"CTD098",3695,6,10,-125.63,48.54,9.6,0.73,29.8,12.17,32.35,FALSE,4,3,9.6,-0.52901495271447,-0.214943346942965
3148,"ECOHAB_3|3701","ECOHAB_3","LBC02","Survey_1",20040915,"CTD100",3701,8,0,-125.38,48.67,8.8,0.73,25,11.85,32.3,FALSE,4,3,8.8,-0.52901495271447,-0.214943346942965
3149,"ECOHAB_3|3702","ECOHAB_3","LBC02","Survey_1",20040915,"CTD100",3702,7,5,-125.38,48.67,9.3,0.74,25.6,11.76,32.3,FALSE,4,3,9.3,-0.513267162798212,-0.196202535846943
3150,"ECOHAB_3|3703","ECOHAB_3","LBC02","Survey_1",20040915,"CTD100",3703,6,10,-125.38,48.67,11.2,0.88,28.6,11.43,32.37,FALSE,4,3,11.2,-0.292798103970611,0.0424668482712623
3155,"ECOHAB_3|3705","ECOHAB_3","LBC01","Survey_1",20040916,"CTD101",3705,8,0,-125.25,48.73,21.3,1.74,49,11.95,30.94,FALSE,6,5,21.3,1.06151182882751,0.981485227598657
3156,"ECOHAB_3|3706","ECOHAB_3","LBC01","Survey_1",20040916,"CTD101",3706,7,5,-125.25,48.73,21.6,1.74,49.2,11.55,31.16,FALSE,6,5,21.6,1.06151182882751,0.981485227598657
3157,"ECOHAB_3|3707","ECOHAB_3","LBC01","Survey_1",20040916,"CTD101",3707,6,10,-125.25,48.73,22.3,1.81,49.9,11.1,31.41,FALSE,6,5,22.3,1.17174635824131,1.03581338817802
3165,"ECOHAB_3|3713","ECOHAB_3","LC09","Survey_1",20040916,"CTD103",3713,10,0,-126.23,48.43,2.5,0.4,11.8,14.46,32.04,FALSE,2,1,2.5,-1.04869201995096,-1.04357668623019
3166,"ECOHAB_3|3714","ECOHAB_3","LC09","Survey_1",20040916,"CTD103",3714,9,5,-126.23,48.43,2.5,0.42,12,14.46,32.04,FALSE,2,1,2.5,-1.01719644011844,-0.976371730062374
3167,"ECOHAB_3|3715","ECOHAB_3","LC09","Survey_1",20040916,"CTD103",3715,8,10,-126.23,48.43,2.5,0.43,11.6,14.44,32.06,FALSE,2,1,2.5,-1.00144865020219,-0.943960155435005
3177,"ECOHAB_3|3721","ECOHAB_3","LC07","Survey_1",20040916,"CTD105",3721,9,0,-126.01,48.55,9.1,0.72,30,11.82,32.32,FALSE,3,2,9.1,-0.544762742630727,-0.233942660126113
3178,"ECOHAB_3|3722","ECOHAB_3","LC07","Survey_1",20040916,"CTD105",3722,8,5,-126.01,48.55,7.2,0.62,27.6,12.23,32.25,FALSE,3,2,7.2,-0.702240641793299,-0.439911912295854
3179,"ECOHAB_3|3723","ECOHAB_3","LC07","Survey_1",20040916,"CTD105",3723,7,10,-126.01,48.55,13.3,1.01,33.8,11.51,32.43,FALSE,4,3,13.3,-0.0880768350592679,0.232254028445385
3188,"ECOHAB_3|3729","ECOHAB_3","LC05","Survey_1",20040916,"CTD107",3729,8,0,-125.79,48.67,12.5,0.98,34.7,12.02,31.97,FALSE,4,3,12.5,-0.13532020480804,0.190720378311506
3189,"ECOHAB_3|3730","ECOHAB_3","LC05","Survey_1",20040916,"CTD107",3730,7,5,-125.79,48.67,12.4,0.99,35.3,12.01,31.97,FALSE,4,3,12.4,-0.119572414891782,0.204704542760501
3190,"ECOHAB_3|3731","ECOHAB_3","LC05","Survey_1",20040916,"CTD107",3731,6,10,-125.79,48.67,12.5,0.97,33.3,11.68,32.07,FALSE,4,3,12.5,-0.151067994724297,0.176592784032924
3198,"ECOHAB_3|3737","ECOHAB_3","LC03","Survey_1",20040916,"CTD109",3737,21,0,-125.57,48.78,18.6,1.51,43.1,11.81,31.53,FALSE,5,4,18.6,0.699312660753592,0.786199683915093
3199,"ECOHAB_3|3738","ECOHAB_3","LC03","Survey_1",20040916,"CTD109",3738,8,5,-125.57,48.78,18.9,1.57,42.5,11.83,31.52,FALSE,5,4,18.9,0.793799400251135,0.839872514328797
3200,"ECOHAB_3|3739","ECOHAB_3","LC03","Survey_1",20040916,"CTD109",3739,7,10,-125.57,48.78,18.9,1.52,43.6,11.4,31.65,FALSE,5,4,18.9,0.715060450669849,0.795291653342869
3206,"ECOHAB_3|3741","ECOHAB_3","LC01","Survey_1",20040916,"CTD110",3741,8,0,-125.46,48.84,21.9,1.82,49,11.69,31.2,FALSE,6,5,21.9,1.18749414815757,1.04340254438561
3207,"ECOHAB_3|3742","ECOHAB_3","LC01","Survey_1",20040916,"CTD110",3742,7,5,-125.46,48.84,21.9,1.88,49.8,11.66,31.21,FALSE,6,5,21.9,1.28198088765511,1.08807981330629
3208,"ECOHAB_3|3743","ECOHAB_3","LC01","Survey_1",20040916,"CTD110",3743,6,10,-125.46,48.84,21.4,1.78,49.1,11.46,31.33,FALSE,6,5,21.4,1.12450298849254,1.01279176536996
3213,"ECOHAB_3|3745","ECOHAB_3","BS01","Survey_1",20040916,"CTD111",3745,8,0,-125.25,48.85,20.2,1.67,47,11.77,31.09,FALSE,5,4,20.2,0.951277299413707,0.924925970883575
3214,"ECOHAB_3|3746","ECOHAB_3","BS01","Survey_1",20040916,"CTD111",3746,7,5,-125.25,48.85,20.2,1.68,46.9,11.76,31.1,FALSE,5,4,20.2,0.967025089329964,0.933149448247767
3215,"ECOHAB_3|3747","ECOHAB_3","BS01","Survey_1",20040916,"CTD111",3747,6,10,-125.25,48.85,20.6,1.7,47.4,11.71,31.14,FALSE,5,4,20.6,0.998520669162479,0.949450565921297
3220,"ECOHAB_3|3749","ECOHAB_3","BS02","Survey_1",20040916,"CTD112",3749,8,0,-125.22,48.9,14.1,1.17,38.9,12.61,30.44,FALSE,4,3,14.1,0.163887803600847,0.434809577833888
3221,"ECOHAB_3|3750","ECOHAB_3","BS02","Survey_1",20040916,"CTD112",3750,7,5,-125.22,48.9,14.1,1.19,39,12.58,30.45,FALSE,4,3,14.1,0.195383383433362,0.458156380266963
3222,"ECOHAB_3|3751","ECOHAB_3","BS02","Survey_1",20040916,"CTD112",3751,6,10,-125.22,48.9,15.5,1.32,41.4,12.55,30.53,FALSE,5,4,15.5,0.400104652344705,0.600965990093417
3231,"ECOHAB_3|3757","ECOHAB_3","DA01",NA,20040917,"CTD113",3757,9,0,-125.09,48.46,6.7,0.61,20.2,12.93,32.19,FALSE,3,2,6.7,-0.717988431709556,-0.462309615010259
3232,"ECOHAB_3|3758","ECOHAB_3","DA01",NA,20040917,"CTD113",3758,8,5,-125.09,48.46,6.8,0.6,20.1,12.93,32.19,FALSE,3,2,6.8,-0.733736221625813,-0.48507754440804
3233,"ECOHAB_3|3759","ECOHAB_3","DA01",NA,20040917,"CTD113",3759,7,10,-125.09,48.46,6.9,0.61,20.4,12.9,32.19,FALSE,3,2,6.9,-0.717988431709556,-0.462309615010259
3239,"ECOHAB_3|3764","ECOHAB_3","DA02",NA,20040917,"CTD114",3764,9,0,-125.16,48.49,7.3,0.7,20.5,12.98,32.18,FALSE,3,2,7.3,-0.576258322463241,-0.27274602518923
3240,"ECOHAB_3|3765","ECOHAB_3","DA02",NA,20040917,"CTD114",3765,8,5,-125.16,48.49,7.5,0.59,20.4,12.99,32.18,FALSE,3,2,7.5,-0.74948401154207,-0.508228145948082
3241,"ECOHAB_3|3766","ECOHAB_3","DA02",NA,20040917,"CTD114",3766,7,10,-125.16,48.49,7.3,0.62,20.4,13,32.18,FALSE,3,2,7.3,-0.702240641793299,-0.439911912295854
3259,"ECOHAB_3|3785","ECOHAB_3","DA05",NA,20040917,"CTD117",3785,9,0,-125.15,48.52,6.9,0.61,20.3,12.97,32.16,FALSE,3,2,6.9,-0.717988431709556,-0.462309615010259
3260,"ECOHAB_3|3786","ECOHAB_3","DA05",NA,20040917,"CTD117",3786,8,5,-125.15,48.52,7.1,0.63,20.8,12.95,32.17,FALSE,3,2,7.1,-0.686492851877041,-0.417872588240219
3261,"ECOHAB_3|3787","ECOHAB_3","DA05",NA,20040917,"CTD117",3787,7,10,-125.15,48.52,7.4,0.66,21.1,12.91,32.17,FALSE,3,2,7.4,-0.63924948212827,-0.353794599061654
3279,"ECOHAB_3|3807","ECOHAB_3","DBH01",NA,20040917,"CTD120",3807,7,0,-125.42,48.57,8.7,0.73,29.4,12.32,32.38,FALSE,4,3,8.7,-0.52901495271447,-0.214943346942965
3280,"ECOHAB_3|3808","ECOHAB_3","DBH01",NA,20040917,"CTD120",3808,6,5,-125.42,48.57,10.5,0.8,31.2,11.96,32.42,FALSE,4,3,10.5,-0.418780423300669,-0.0888160970751237
3281,"ECOHAB_3|3809","ECOHAB_3","DBH01",NA,20040917,"CTD120",3809,5,10,-125.42,48.57,14.3,1.09,35.2,11.33,32.52,FALSE,4,3,14.3,0.0379054842707898,0.337251763888357
3286,"ECOHAB_3|3814","ECOHAB_3","DA08",NA,20040918,"CTD121",3814,8,0,-125.32,48.64,8.3,0.69,22.9,12.74,32.25,FALSE,3,2,8.3,-0.592006112379498,-0.292565480324093
3287,"ECOHAB_3|3815","ECOHAB_3","DA08",NA,20040918,"CTD121",3815,7,5,-125.32,48.64,8.1,0.67,22.6,12.76,32.25,FALSE,3,2,8.1,-0.623501692212013,-0.333081000197107
3288,"ECOHAB_3|3816","ECOHAB_3","DA08",NA,20040918,"CTD121",3816,6,10,-125.32,48.64,8.6,0.71,23.4,12.69,32.25,FALSE,3,2,8.6,-0.560510532546984,-0.253207706572786
3293,"ECOHAB_3|3821","ECOHAB_3","DA09",NA,20040918,"CTD122",3821,8,0,-125.32,48.62,8.2,0.74,23.4,12.75,32.25,FALSE,4,3,8.2,-0.513267162798212,-0.196202535846943
3294,"ECOHAB_3|3822","ECOHAB_3","DA09",NA,20040918,"CTD122",3822,7,5,-125.32,48.62,9.3,0.8,24.9,12.49,32.27,FALSE,4,3,9.3,-0.418780423300669,-0.0888160970751237
3295,"ECOHAB_3|3823","ECOHAB_3","DA09",NA,20040918,"CTD122",3823,6,10,-125.32,48.62,10.5,0.88,26.7,12.27,32.31,FALSE,4,3,10.5,-0.292798103970611,0.0424668482712623
3300,"ECOHAB_3|4305","ECOHAB_3","DA10",NA,20040918,"CTD123",4305,9,0,-125.4,48.62,8.3,0.66,23,12.7,32.23,FALSE,3,2,8.3,-0.63924948212827,-0.353794599061654
3301,"ECOHAB_3|4306","ECOHAB_3","DA10",NA,20040918,"CTD123",4306,8,5,-125.4,48.62,8.3,0.65,23,12.66,32.26,FALSE,3,2,8.3,-0.654997272044527,-0.374824448270194
3302,"ECOHAB_3|4307","ECOHAB_3","DA10",NA,20040918,"CTD123",4307,7,10,-125.4,48.62,9.1,0.71,23.6,12.45,32.28,FALSE,3,2,9.1,-0.560510532546984,-0.253207706572786
3308,"ECOHAB_3|3829","ECOHAB_3","DA11",NA,20040918,"CTD124",3829,8,0,-125.48,48.66,7.5,0.61,21.7,12.86,32.2,FALSE,3,2,7.5,-0.717988431709556,-0.462309615010259
3309,"ECOHAB_3|3830","ECOHAB_3","DA11",NA,20040918,"CTD124",3830,7,5,-125.48,48.66,7.4,0.61,21.5,12.87,32.22,FALSE,3,2,7.4,-0.717988431709556,-0.462309615010259
3310,"ECOHAB_3|3831","ECOHAB_3","DA11",NA,20040918,"CTD124",3831,6,10,-125.48,48.66,7.9,0.64,22.1,12.72,32.24,FALSE,3,2,7.9,-0.670745061960784,-0.396180354615351
3326,"ECOHAB_3|3841","ECOHAB_3","DA14",NA,20040918,"CTD127",3841,7,0,-125.52,48.66,7.4,0.65,21.6,12.8,32.2,FALSE,3,2,7.4,-0.654997272044527,-0.374824448270194
3327,"ECOHAB_3|3842","ECOHAB_3","DA14",NA,20040918,"CTD127",3842,6,5,-125.52,48.66,8,0.68,22.1,12.74,32.22,FALSE,3,2,8,-0.607753902295755,-0.312674280774001
3328,"ECOHAB_3|3843","ECOHAB_3","DA14",NA,20040918,"CTD127",3843,5,10,-125.52,48.66,9.7,0.87,24.5,12.59,32.25,FALSE,4,3,9.7,-0.308545893886869,0.026724638443587
3332,"ECOHAB_3|3848","ECOHAB_3","DA15",NA,20040918,"CTD128",3848,4,0,-125.59,48.66,6.9,0.63,20.8,12.84,32.22,FALSE,3,2,6.9,-0.686492851877041,-0.417872588240219
3333,"ECOHAB_3|3849","ECOHAB_3","DA15",NA,20040918,"CTD128",3849,3,5,-125.59,48.66,7.9,0.7,21.6,12.7,32.23,FALSE,3,2,7.9,-0.576258322463241,-0.27274602518923
3334,"ECOHAB_3|3850","ECOHAB_3","DA15",NA,20040918,"CTD128",3850,2,10,-125.59,48.66,9.7,0.81,24.8,12.35,32.29,FALSE,4,3,9.7,-0.403032633384412,-0.0717049656368745
3335,"ECOHAB_3|3852","ECOHAB_3","DBH02",NA,20040919,"CTD129",3852,20,0,-125.54,48.57,2.6,0.39,26.8,12.84,32.33,FALSE,2,1,2.6,-1.06443980986721,-1.07845015314334
3336,"ECOHAB_3|3853","ECOHAB_3","DBH02",NA,20040919,"CTD129",3853,7,5,-125.54,48.57,4.5,0.5,27.7,12.47,32.34,FALSE,3,2,4.5,-0.891214120788385,-0.736212428689967
3337,"ECOHAB_3|3854","ECOHAB_3","DBH02",NA,20040919,"CTD129",3854,6,10,-125.54,48.57,9.6,0.81,30.6,11.96,32.42,FALSE,4,3,9.6,-0.403032633384412,-0.0717049656368745
3341,"ECOHAB_3|3859","ECOHAB_3","DA16",NA,20040919,"CTD130",3859,8,0,-125.67,48.68,5.3,0.49,19.8,13.03,32.22,FALSE,3,2,5.3,-0.906961910704642,-0.764040210843564
3342,"ECOHAB_3|3860","ECOHAB_3","DA16",NA,20040919,"CTD130",3860,7,5,-125.67,48.68,5.7,0.51,20.1,13.02,32.22,FALSE,3,2,5.7,-0.875466330872128,-0.708935728106917
3343,"ECOHAB_3|3861","ECOHAB_3","DA16",NA,20040919,"CTD130",3861,6,10,-125.67,48.68,10.3,0.83,25.7,12.56,32.26,FALSE,4,3,10.3,-0.371537053551898,-0.0381074861861789
3348,"ECOHAB_3|3866","ECOHAB_3","DA17",NA,20040919,"CTD131",3866,8,0,-125.69,48.67,5.6,0.53,20.2,12.91,32.23,FALSE,3,2,5.6,-0.843970751039613,-0.655951181713635
3349,"ECOHAB_3|3867","ECOHAB_3","DA17",NA,20040919,"CTD131",3867,7,5,-125.69,48.67,5.9,0.55,20.3,12.9,32.23,FALSE,3,2,5.9,-0.812475171207099,-0.604929483343581
3350,"ECOHAB_3|3868","ECOHAB_3","DA17",NA,20040919,"CTD131",3868,6,10,-125.69,48.67,8.3,0.74,23,12.79,32.24,FALSE,4,3,8.3,-0.513267162798212,-0.196202535846943
3355,"ECOHAB_3|3870","ECOHAB_3","DA18",NA,20040919,"CTD132",3870,8,0,-125.75,48.65,8.4,0.75,25.6,12.44,32.32,FALSE,4,3,8.4,-0.497519372881955,-0.177713286867812
3356,"ECOHAB_3|3871","ECOHAB_3","DA18",NA,20040919,"CTD132",3871,7,5,-125.75,48.65,9.7,0.78,28.7,12.18,32.37,FALSE,4,3,9.7,-0.450276003133183,-0.123689563988267
3357,"ECOHAB_3|3872","ECOHAB_3","DA18",NA,20040919,"CTD132",3872,6,10,-125.75,48.65,10.9,0.86,30.5,11.96,32.41,FALSE,4,3,10.9,-0.324293683803126,0.0108004337200653
3360,"ECOHAB_3|3874","ECOHAB_3","DBH03",NA,20040919,"CTD133",3874,8,0,-125.63,48.56,4.4,1.49,26.9,12.39,32.35,TRUE,5,4,4.4,0.667817080921078,0.767833700260418
3361,"ECOHAB_3|3875","ECOHAB_3","DBH03",NA,20040919,"CTD133",3875,7,5,-125.63,48.56,5.7,0.52,27.6,12.2,32.38,FALSE,3,2,5.7,-0.859718540955871,-0.682188705810421
3362,"ECOHAB_3|3876","ECOHAB_3","DBH03",NA,20040919,"CTD133",3876,6,10,-125.63,48.56,11.6,0.95,32.7,11.72,32.44,FALSE,4,3,11.6,-0.182563574556811,0.147895321728025
3367,"ECOHAB_3|3881","ECOHAB_3","DA19",NA,20040919,"CTD134",3881,8,0,-125.85,48.67,5.5,0.55,23.6,12.57,32.3,FALSE,3,2,5.5,-0.812475171207099,-0.604929483343581
3368,"ECOHAB_3|3882","ECOHAB_3","DA19",NA,20040919,"CTD134",3882,7,5,-125.85,48.67,5.5,0.56,24,12.57,32.3,FALSE,3,2,5.5,-0.796727381290842,-0.580110282729458
3369,"ECOHAB_3|3883","ECOHAB_3","DA19",NA,20040919,"CTD134",3883,6,10,-125.85,48.67,6.5,0.61,25.8,12.53,32.32,FALSE,3,2,6.5,-0.717988431709556,-0.462309615010259
3380,"ECOHAB_3|3895","ECOHAB_3","DA21",NA,20040919,"CTD136",3895,8,0,-125.86,48.65,4.1,0.45,24.1,13.05,32.32,FALSE,3,2,4.1,-0.969953070369671,-0.881338991740956
3381,"ECOHAB_3|3896","ECOHAB_3","DA21",NA,20040919,"CTD136",3896,7,5,-125.86,48.65,4.8,0.49,25,12.5,32.35,FALSE,3,2,4.8,-0.906961910704642,-0.764040210843564
3382,"ECOHAB_3|3897","ECOHAB_3","DA21",NA,20040919,"CTD136",3897,6,10,-125.86,48.65,10.2,0.85,28.8,12.21,32.37,FALSE,4,3,10.2,-0.340041473719383,-0.00531002323377337
3393,"ECOHAB_3|3909","ECOHAB_3","DA22",NA,20040920,"CTD138",3909,8,0,-125.92,48.59,0.2,0.23,21.8,13.05,32.32,FALSE,1,0,0.2,-1.31640444852733,-1.80582521130132
3394,"ECOHAB_3|3910","ECOHAB_3","DA22",NA,20040920,"CTD138",3910,7,5,-125.92,48.59,3.7,0.4,24.8,12.59,32.35,FALSE,2,1,3.7,-1.04869201995096,-1.04357668623019
3395,"ECOHAB_3|3911","ECOHAB_3","DA22",NA,20040920,"CTD138",3911,6,10,-125.92,48.59,11.1,0.93,30.4,11.9,32.42,FALSE,4,3,11.1,-0.214059154389325,0.1185872295263
3400,"ECOHAB_3|3916","ECOHAB_3","DA23",NA,20040920,"CTD139",3916,8,0,-125.95,48.57,5.5,0.48,25.5,12.39,32.37,FALSE,3,2,5.5,-0.9227097006209,-0.792441801948267
3401,"ECOHAB_3|3917","ECOHAB_3","DA23",NA,20040920,"CTD139",3917,7,5,-125.95,48.57,10,0.82,28.6,11.96,32.41,FALSE,4,3,10,-0.387284843468155,-0.0548037920326133
3402,"ECOHAB_3|3918","ECOHAB_3","DA23",NA,20040920,"CTD139",3918,6,10,-125.95,48.57,11,0.91,29.7,11.85,32.42,FALSE,4,3,11,-0.24555473422184,0.088641955230543
3405,"ECOHAB_3|4311","ECOHAB_3","DA24",NA,20040920,"CTD140",4311,9,0,-125.99,48.57,4,0.41,24.3,12.68,32.35,FALSE,2,1,4,-1.0329442300347,-1.00956438118768
3406,"ECOHAB_3|4312","ECOHAB_3","DA24",NA,20040920,"CTD140",4312,8,5,-125.99,48.57,7.2,0.6,26.7,12.5,32.36,FALSE,3,2,7.2,-0.733736221625813,-0.48507754440804
3407,"ECOHAB_3|4313","ECOHAB_3","DA24",NA,20040920,"CTD140",4313,7,10,-125.99,48.57,14.4,1.16,33.5,11.45,32.47,FALSE,4,3,14.4,0.14814001368459,0.422986085776503
3410,"ECOHAB_3|3921","ECOHAB_3","DA25",NA,20040920,"CTD141",3921,9,0,-125.99,48.57,5.2,0.42,25.1,12.51,32.35,FALSE,2,1,5.2,-1.01719644011844,-0.976371730062374
3411,"ECOHAB_3|3922","ECOHAB_3","DA25",NA,20040920,"CTD141",3922,8,5,-125.99,48.57,7.4,0.62,26.6,12.36,32.35,FALSE,3,2,7.4,-0.702240641793299,-0.439911912295854
3412,"ECOHAB_3|3923","ECOHAB_3","DA25",NA,20040920,"CTD141",3923,7,10,-125.99,48.57,11.6,0.99,30.7,11.61,32.43,FALSE,4,3,11.6,-0.119572414891782,0.204704542760501
3418,"ECOHAB_3|3928","ECOHAB_3","DBH05",NA,20040920,"CTD142",3928,20,0,-125.67,48.47,4.4,0.46,26.4,12.44,32.35,FALSE,3,2,4.4,-0.954205280453414,-0.851064622146247
3419,"ECOHAB_3|3929","ECOHAB_3","DBH05",NA,20040920,"CTD142",3929,7,5,-125.67,48.47,4.3,0.41,26.2,12.45,32.35,FALSE,2,1,4.3,-1.0329442300347,-1.00956438118768
3420,"ECOHAB_3|3930","ECOHAB_3","DBH05",NA,20040920,"CTD142",3930,6,10,-125.67,48.47,6.5,0.54,27.7,12.28,32.36,FALSE,3,2,6.5,-0.828222961123356,-0.630204107459029
3425,"ECOHAB_3|3935","ECOHAB_3","DA26",NA,20040921,"CTD143",3935,9,0,-126,48.51,2.3,0.28,23,13.4,32.36,FALSE,1,0,2.3,-1.23766549894604,-1.53487087188453
3426,"ECOHAB_3|3936","ECOHAB_3","DA26",NA,20040921,"CTD143",3936,8,5,-126,48.51,3.6,0.35,23.7,12.87,32.35,FALSE,2,1,3.6,-1.12743096953224,-1.2275066143443
3427,"ECOHAB_3|3937","ECOHAB_3","DA26",NA,20040921,"CTD143",3937,7,10,-126,48.51,8.1,0.65,26.7,12.38,32.33,FALSE,3,2,8.1,-0.654997272044527,-0.374824448270194
3434,"ECOHAB_3|3943","ECOHAB_3","DA27",NA,20040921,"CTD144",3943,8,5,-126.01,48.51,2.4,0.27,23.3,12.68,32.35,FALSE,1,0,2.4,-1.2534132888623,-1.5849646966141
3435,"ECOHAB_3|3944","ECOHAB_3","DA27",NA,20040921,"CTD144",3944,7,10,-126.01,48.51,5.4,0.48,25.3,12.37,32.37,FALSE,3,2,5.4,-0.9227097006209,-0.792441801948267
3439,"ECOHAB_3|3949","ECOHAB_3","DA28",NA,20040921,"CTD145",3949,9,0,-126.01,48.52,1.3,0.3,22.6,12.96,32.34,FALSE,2,1,1.3,-1.20616991911353,-1.43983813356311
3440,"ECOHAB_3|3950","ECOHAB_3","DA28",NA,20040921,"CTD145",3950,8,5,-126.01,48.52,7.6,0.76,28.3,12.41,32.37,FALSE,4,3,7.6,-0.481771582965698,-0.159468935812202
3441,"ECOHAB_3|3951","ECOHAB_3","DA28",NA,20040921,"CTD145",3951,7,10,-126.01,48.52,13,1.11,33.8,11.36,32.49,FALSE,4,3,13,0.0694010641033043,0.362296605975212
3445,"ECOHAB_3|3956","ECOHAB_3","DA29",NA,20040921,"CTD146",3956,21,0,-126.03,48.53,1.9,0.3,23.4,13.29,32.35,FALSE,2,1,1.9,-1.20616991911353,-1.43983813356311
3446,"ECOHAB_3|3957","ECOHAB_3","DA29",NA,20040921,"CTD146",3957,8,5,-126.03,48.53,2.3,0.32,23.4,13.11,32.35,FALSE,2,1,2.3,-1.17467433928101,-1.35094094377042
3447,"ECOHAB_3|3958","ECOHAB_3","DA29",NA,20040921,"CTD146",3958,7,10,-126.03,48.53,4,0.45,24.9,12.62,32.35,FALSE,3,2,4,-0.969953070369671,-0.881338991740956
3453,"ECOHAB_3|3963","ECOHAB_3","DA30",NA,20040921,"CTD147",3963,10,0,-126.02,48.53,1.5,0.33,21.9,13.08,32.35,FALSE,2,1,1.5,-1.15892654936476,-1.30855518821672
3454,"ECOHAB_3|3964","ECOHAB_3","DA30",NA,20040921,"CTD147",3964,8,5,-126.02,48.53,4.3,0.42,24.2,12.76,32.35,FALSE,2,1,4.3,-1.01719644011844,-0.976371730062374
3455,"ECOHAB_3|3965","ECOHAB_3","DA30",NA,20040921,"CTD147",3965,7,10,-126.02,48.53,7.8,0.67,27.6,12.32,32.37,FALSE,3,2,7.8,-0.623501692212013,-0.333081000197107
3461,"ECOHAB_3|3970","ECOHAB_3","DA31",NA,20040921,"CTD148",3970,7,0,-126.03,48.55,3.4,0.38,23.3,12.62,32.36,FALSE,2,1,3.4,-1.08018759978347,-1.11422952496727
3462,"ECOHAB_3|3971","ECOHAB_3","DA31",NA,20040921,"CTD148",3971,6,5,-126.03,48.55,6.5,0.61,26.3,12.27,32.38,FALSE,3,2,6.5,-0.717988431709556,-0.462309615010259
3463,"ECOHAB_3|3972","ECOHAB_3","DA31",NA,20040921,"CTD148",3972,5,10,-126.03,48.55,8.5,0.76,28.6,12.14,32.39,FALSE,4,3,8.5,-0.481771582965698,-0.159468935812202
3469,"ECOHAB_3|3979","ECOHAB_3","DA32",NA,20040921,"CTD149",3979,5,10,-125.99,48.56,4.5,0.45,22.5,12.69,32.34,FALSE,3,2,4.5,-0.969953070369671,-0.881338991740956
3475,"ECOHAB_3|3986","ECOHAB_3","DA33",NA,20040922,"CTD150",3986,7,10,-125.97,48.55,1.1,0.23,19,13.08,32.31,FALSE,1,0,1.1,-1.31640444852733,-1.80582521130132
3481,"ECOHAB_3|3991","ECOHAB_3","DA34",NA,20040922,"CTD151",3991,9,0,-126,48.55,0.3,0.44,20,13.21,32.31,FALSE,2,1,0.3,-0.985700860285928,-0.912293740883808
3482,"ECOHAB_3|3992","ECOHAB_3","DA34",NA,20040922,"CTD151",3992,8,5,-126,48.55,0.8,0.41,20.5,13,32.32,FALSE,2,1,0.8,-1.0329442300347,-1.00956438118768
3483,"ECOHAB_3|3993","ECOHAB_3","DA34",NA,20040922,"CTD151",3993,7,10,-126,48.55,4.9,0.53,26,12.35,32.35,FALSE,3,2,4.9,-0.843970751039613,-0.655951181713635
3488,"ECOHAB_3|3998","ECOHAB_3","DBH06",NA,20040922,"CTD152",3998,9,0,-125.49,48.44,6.7,0.59,26.7,12.84,32.35,FALSE,3,2,6.7,-0.74948401154207,-0.508228145948082
3489,"ECOHAB_3|3999","ECOHAB_3","DBH06",NA,20040922,"CTD152",3999,8,5,-125.49,48.44,6.9,0.58,27.1,12.48,32.38,FALSE,3,2,6.9,-0.765231801458328,-0.531774503378568
3490,"ECOHAB_3|4000","ECOHAB_3","DBH06",NA,20040922,"CTD152",4000,7,10,-125.49,48.44,11.2,0.96,29.9,11.9,32.44,FALSE,4,3,11.2,-0.166815784640554,0.162318787206803
3496,"ECOHAB_3|4005","ECOHAB_3","DC01",NA,20040922,"CTD153",4005,20,0,-125.01,47.94,0.2,0.12,10.3,14.02,32.07,FALSE,1,0,0.2,-1.48963013760616,-2.70196298025841
3497,"ECOHAB_3|4006","ECOHAB_3","DC01",NA,20040922,"CTD153",4006,7,5,-125.01,47.94,0.4,0.18,10.3,14,32.08,FALSE,1,0,0.4,-1.39514339810862,-2.14346383843625
3498,"ECOHAB_3|4007","ECOHAB_3","DC01",NA,20040922,"CTD153",4007,6,10,-125.01,47.94,1,0.19,11.5,13.82,32.1,FALSE,1,0,1,-1.37939560819236,-2.06899011412234
3504,"ECOHAB_3|4013","ECOHAB_3","KB01","Period_2",20040922,"CTD155",4013,5,5,-124.5,47.58,2.1,0.33,28.2,14.99,30.22,FALSE,2,1,2.1,-1.15892654936476,-1.30855518821672
3505,"ECOHAB_3|4014","ECOHAB_3","KB01","Period_2",20040922,"CTD155",4014,4,10,-124.5,47.58,7.8,0.92,34.3,13.64,31.52,FALSE,4,3,7.8,-0.229806944305583,0.103695967008823
3509,"ECOHAB_3|4017","ECOHAB_3","KB02","Period_2",20040922,"CTD156",4017,7,5,-124.64,47.53,0.9,0.18,11,14.65,32.02,FALSE,1,0,0.9,-1.39514339810862,-2.14346383843625
